date,marketReturn_excess,marketRF,marketReturn,NBER_rec_index,hmlFactor,smbFactor,momentumFactor,conditionalVariance,CAPE
1978-08-31,0.0378,0.005600000000000001,0.0434,0,-0.0066,0.0506,0.03,0.3610665406427221,10.023970854003757
1978-09-30,-0.0144,0.0062,-0.008199999999999999,0,0.018799999999999997,-0.0049,-0.032,0.45493474999999994,9.941887473004408
1978-10-31,-0.11900000000000001,0.0068000000000000005,-0.11220000000000001,0,0.0126,-0.0989,-0.0842,0.8196322314049586,9.533608358208832
1978-11-30,0.0271,0.006999999999999999,0.0341,0,-0.0208,0.030600000000000002,0.0545,1.524957823129252,8.928418902293151
1978-12-31,0.0087,0.0078000000000000005,0.0165,0,-0.021400000000000002,0.011899999999999999,0.0301,0.800641,9.011941819133831
1979-01-31,0.042199999999999994,0.0077,0.04989999999999999,0,0.0219,0.0355,-0.0143,0.392822520661157,9.257636919139975
1979-02-28,-0.0356,0.0073,-0.0283,0,0.011699999999999999,0.0044,-0.009899999999999999,0.3674764542936288,9.003740371045636
1979-03-31,0.0567,0.008100000000000001,0.0648,0,-0.0068000000000000005,0.032,0.0291,0.254229958677686,9.070785029660765
1979-04-30,-0.0007000000000000001,0.008,0.0073,0,0.011200000000000002,0.0217,0.0087,0.28452875000000005,9.133063566217414
1979-05-31,-0.022000000000000002,0.008199999999999999,-0.013800000000000003,0,0.0132,0.0021,-0.0055000000000000005,0.40159442148760327,8.794383289814958
1979-06-30,0.0384,0.008100000000000001,0.0465,0,0.014199999999999999,0.0113,0.0077,0.20905986394557824,8.853937764693953
1979-07-31,0.0083,0.0077,0.016,0,0.0179,0.0128,-0.010700000000000001,0.3169759637188209,8.827498045542365
1979-08-31,0.0554,0.0077,0.0631,0,-0.0158,0.019799999999999998,-0.0029,0.1391289224952741,9.127165797215032
1979-09-30,-0.0083,0.0083,0.0,0,-0.009399999999999999,-0.0026,0.0528,0.5845778393351801,9.112758990740957
1979-10-31,-0.081,0.0087,-0.0723,0,-0.0183,-0.0338,0.0204,1.2439323251417769,8.681843306899312
1979-11-30,0.052199999999999996,0.009899999999999999,0.062099999999999995,0,-0.0321,0.0281,0.0803,0.6292725623582767,8.518784302983558
1979-12-31,0.0178,0.0095,0.027299999999999998,0,-0.0213,0.041299999999999996,0.0472,0.20582274999999997,8.745204404669293
1980-01-31,0.055,0.008,0.063,0,0.018500000000000003,0.016200000000000003,0.0745,0.7501876033057852,8.850934180729109
1980-02-29,-0.0123,0.0089,-0.0034000000000000002,1,0.0059,-0.018600000000000002,0.0789,0.7621327499999999,9.054476092192516
1980-03-31,-0.129,0.0121,-0.1169,1,-0.0096,-0.067,-0.0958,2.171827664399093,8.081150900785499
1980-04-30,0.0395,0.0126,0.0521,1,0.0103,0.0105,-0.0048,1.222271201814059,7.844024504719214
1980-05-31,0.0526,0.008100000000000001,0.060700000000000004,1,0.0038,0.020499999999999997,-0.0118,0.5510412698412699,8.104225807176492
1980-06-30,0.0298,0.0060999999999999995,0.0359,1,-0.008,0.0166,0.0158,0.5175741496598638,8.51207796230674
1980-07-31,0.06509999999999999,0.0053,0.07039999999999999,1,-0.0629,0.040999999999999995,0.0029,0.43935805785123955,8.880865527295843
1980-08-31,0.0175,0.0064,0.0239,0,-0.0246,0.039,0.030600000000000002,0.7668507936507938,9.07100598161838
1980-09-30,0.0219,0.0075,0.0294,0,-0.0461,0.0096,0.054299999999999994,1.2308371882086167,9.19604013174324
1980-10-31,0.0104,0.0095,0.0199,0,-0.029300000000000003,0.0239,0.0713,0.8825209829867674,9.35784104675711
1980-11-30,0.096,0.0096,0.1056,0,-0.08109999999999999,-0.0327,0.1515,0.944388888888889,9.65404366323339
1980-12-31,-0.0446,0.0131,-0.0315,0,0.027999999999999997,-0.0028000000000000004,-0.06709999999999999,1.2549679752066119,9.389902084921742
1981-01-31,-0.0506,0.0104,-0.0402,0,0.0674,0.0291,-0.0782,0.7504045351473921,9.259404530877953
1981-02-28,0.0060999999999999995,0.010700000000000001,0.016800000000000002,0,0.0097,-0.004699999999999999,-0.013500000000000002,0.810403324099723,8.829899353831305
1981-03-31,0.036699999999999997,0.0121,0.048799999999999996,0,0.0060999999999999995,0.0334,0.008199999999999999,0.668225,9.081096883854624
1981-04-30,-0.0216,0.0108,-0.0108,0,0.022799999999999997,0.045,-0.0108,0.3746122448979592,9.085561230788741
1981-05-31,0.0013,0.0115,0.012799999999999999,0,-0.0043,0.0194,0.0356,0.39630599999999994,8.818483466548065
1981-06-30,-0.023399999999999997,0.013500000000000002,-0.009899999999999996,0,0.051399999999999994,-0.0083,-0.0567,0.422888429752066,8.765340744304925
1981-07-31,-0.0155,0.0124,-0.0031000000000000003,0,-0.0060999999999999995,-0.0207,-0.024399999999999998,0.45149938016528923,8.445319467875512
1981-08-31,-0.0702,0.0128,-0.0574,1,0.0471,-0.0195,-0.011000000000000001,0.7421333333333334,8.399806316566439
1981-09-30,-0.0719,0.0124,-0.059500000000000004,1,0.051100000000000007,-0.0268,0.0213,1.2916412698412698,7.5811630519231565
1981-10-31,0.0492,0.0121,0.0613,1,-0.0409,0.0213,0.0383,0.7899845041322314,7.649141713319211
1981-11-30,0.034,0.010700000000000001,0.044700000000000004,1,0.0191,-0.0109,-0.0021,0.57163275,7.8107525657161085
1981-12-31,-0.0363,0.0087,-0.0276,1,0.0079,0.0118,0.0128,0.3053231404958678,7.8325621371418945
1982-01-31,-0.0323,0.008,-0.024300000000000002,1,0.0319,-0.0125,0.0177,1.10385875,7.388659973375994
1982-02-28,-0.058600000000000006,0.0092,-0.049400000000000006,1,0.060899999999999996,0.0046,0.0487,0.6789041551246537,7.181823450546732
1982-03-31,-0.0182,0.0098,-0.008400000000000001,1,0.037599999999999995,-0.0019,0.028999999999999998,0.6355814744801512,6.950673793536031
1982-04-30,0.032400000000000005,0.0113,0.0437,1,-0.0308,0.016399999999999998,-0.0046,0.42527210884353744,7.259072625426145
1982-05-31,-0.0393,0.0106,-0.028700000000000003,1,0.0178,0.0017000000000000001,0.025099999999999997,0.3577127500000001,7.1926124844646235
1982-06-30,-0.0308,0.0096,-0.021200000000000004,1,0.015600000000000001,-0.0043,0.0489,0.5650107438016528,6.692133988197585
1982-07-31,-0.032,0.0105,-0.0215,1,0.0007000000000000001,0.0091,0.044000000000000004,0.34932290249433107,6.638653100208757
1982-08-31,0.11230000000000001,0.0076,0.1199,1,0.0109,-0.042800000000000005,-0.036000000000000004,2.069865289256198,6.643422752166087
1982-09-30,0.0131,0.0051,0.0182,1,0.0023,0.0287,0.0414,0.7911297052154195,7.398838200323303
1982-10-31,0.113,0.0059,0.1189,1,-0.0362,0.023799999999999998,0.0001,2.123742857142857,7.999840994534585
1982-11-30,0.046799999999999994,0.0063,0.053099999999999994,1,-0.018000000000000002,0.0463,0.0592,2.080910657596372,8.347476938155424
1982-12-31,0.005600000000000001,0.0067,0.012300000000000002,0,-0.0006,-0.0031,-0.0002,0.8760861570247935,8.467738401400476
1983-01-31,0.0359,0.0069,0.042800000000000005,0,-0.0072,0.0282,-0.0163,1.3201918367346939,8.75678322413474
1983-02-28,0.0259,0.0062,0.0321,0,0.0066,0.0318,0.0369,0.7125324099722992,8.910493436624115
1983-03-31,0.0281,0.0063,0.0344,0,0.0206,0.0175,0.0088,0.4705168241965975,9.232829705190523
1983-04-30,0.0666,0.0070999999999999995,0.0737,0,0.0043,0.0046,0.0163,0.4462909999999999,9.531581284160408
1983-05-31,0.0051,0.0069,0.012,0,-0.013999999999999999,0.062,-0.0155,0.49304126984126995,9.874456504668396
1983-06-30,0.030699999999999998,0.0067,0.037399999999999996,0,-0.038900000000000004,0.009300000000000001,0.0183,0.5459952479338844,10.000117903130018
1983-07-31,-0.0406,0.0074,-0.03319999999999999,0,0.0554,0.015,-0.0308,0.9513290000000001,10.014475995571026
1983-08-31,-0.005,0.0076,0.0026,0,0.0559,-0.0429,-0.0538,0.4823534971644613,9.728056935665206
1983-09-30,0.0092,0.0076,0.0168,0,0.009899999999999999,0.0060999999999999995,-0.0001,0.39484263038548756,9.984202458028774
1983-10-31,-0.034300000000000004,0.0076,-0.026700000000000005,0,0.0496,-0.0355,-0.0446,0.4231632653061224,10.003391799449625
1983-11-30,0.0217,0.006999999999999999,0.0287,0,-0.0073,0.0202,-0.0014000000000000002,0.2976997732426304,9.853581649364278
1983-12-31,-0.0177,0.0073,-0.0104,0,0.0175,-0.0025,0.008100000000000001,0.17523310657596372,9.815010903608668
1984-01-31,-0.0192,0.0076,-0.0116,0,0.0748,-0.0034999999999999996,-0.025699999999999997,0.34457460317460314,9.894931809202536
1984-02-29,-0.04769999999999999,0.0070999999999999995,-0.04059999999999999,0,0.0341,-0.0168,0.0045000000000000005,0.879501,9.324529645727983
1984-03-31,0.006500000000000001,0.0073,0.0138,0,0.0053,0.001,0.0109,0.48254483471074394,9.326747066508245
1984-04-30,-0.0051,0.008100000000000001,0.003000000000000001,0,0.011899999999999999,-0.0116,0.021400000000000002,0.38630275,9.305643404594823
1984-05-31,-0.059800000000000006,0.0078000000000000005,-0.052000000000000005,0,0.0026,0.0007000000000000001,0.0154,0.3430878099173553,9.231831816896044
1984-06-30,0.0181,0.0075,0.0256,0,-0.0275,-0.0024,-0.0053,0.5564775510204081,9.010185512291006
1984-07-31,-0.027200000000000002,0.008199999999999999,-0.019000000000000003,0,0.0039000000000000003,-0.022000000000000002,0.0277,0.3159569160997732,8.8683022140433
1984-08-31,0.1027,0.0083,0.111,0,-0.0174,-0.0027,-0.0562,0.9799069943289226,9.623063257373168
1984-09-30,-0.008,0.0086,0.0005999999999999998,0,0.0525,0.0015,0.0366,0.33823047091412745,9.68734131362808
1984-10-31,-0.0084,0.01,0.0016000000000000007,0,0.0059,-0.0111,0.032799999999999996,0.4118597353497164,9.595070703048503
1984-11-30,-0.0177,0.0073,-0.0104,0,0.0387,-0.0072,0.015600000000000001,0.36812290249433105,9.691973221783087
1984-12-31,0.0184,0.0064,0.0248,0,-0.0029,-0.0066,0.0138,0.42576875000000014,9.59505480113346
1985-01-31,0.0797,0.006500000000000001,0.0862,0,-0.0521,0.0327,-0.0682,0.45109090909090904,9.997001177730452
1985-02-28,0.012199999999999999,0.0058,0.018,0,-0.0024,0.0070999999999999995,0.0191,0.307614404432133,10.494935172607082
1985-03-31,-0.0083,0.0062,-0.0021000000000000003,0,0.0401,-0.010700000000000001,0.0178,0.28863129251700675,10.373217214924734
1985-04-30,-0.0096,0.0072,-0.0023999999999999994,0,0.036000000000000004,0.0009,0.029500000000000002,0.17455827664399093,10.39711871981682
1985-05-31,0.0507,0.0066,0.057300000000000004,0,-0.0098,-0.023,0.0405,0.2729611570247934,10.608120467860097
1985-06-30,0.0127,0.0055000000000000005,0.0182,0,0.0038,0.0048,0.0337,0.23766400000000004,10.810049845861217
1985-07-31,-0.0072,0.0062,-0.001,0,-0.016200000000000003,0.028300000000000002,-0.0369,0.2794148760330578,10.997563956793385
1985-08-31,-0.0101,0.0055000000000000005,-0.004599999999999999,0,0.023399999999999997,-0.003,0.0177,0.22008780991735533,10.738799808877284
1985-09-30,-0.0451,0.006,-0.0391,0,0.0121,-0.016200000000000003,0.016,0.3303185595567868,10.47123466169755
1985-10-31,0.04,0.006500000000000001,0.0465,0,0.0077,-0.015,0.0487,0.2677069943289225,10.55251698294375
1985-11-30,0.0646,0.0060999999999999995,0.0707,0,-0.0291,0.0019,-0.0055000000000000005,0.26180475000000003,11.164611128667467
1985-12-31,0.0388,0.006500000000000001,0.0453,0,-0.0146,-0.0053,-0.0023,0.4379419501133787,11.690521474467598
1986-01-31,0.006500000000000001,0.005600000000000001,0.012100000000000001,0,0.0046,0.0115,0.029500000000000002,0.6472944214876034,11.715007584487985
1986-02-28,0.07139999999999999,0.0053,0.07669999999999999,0,-0.0063,-0.005699999999999999,0.0256,0.29147700831024925,12.388219099418123
1986-03-31,0.049100000000000005,0.006,0.0551,0,-0.0039000000000000003,-0.0054,0.023799999999999998,0.37779899999999994,13.189022981532716
1986-04-30,-0.0128,0.0052,-0.007600000000000001,0,-0.0281,0.0276,-0.0034999999999999996,0.8518522727272727,13.552504172869476
1986-05-31,0.0462,0.0049,0.0511,0,-0.0014000000000000002,-0.013600000000000001,0.0206,0.42205079365079384,13.560046199232337
1986-06-30,0.0106,0.0052,0.0158,0,0.012,-0.009300000000000001,0.049400000000000006,0.48420589569161004,13.888688626457117
1986-07-31,-0.0643,0.0052,-0.0591,0,0.0466,-0.034300000000000004,0.0189,0.9126338842975208,13.61999553408381
1986-08-31,0.060700000000000004,0.0046,0.0653,0,0.0354,-0.0416,-0.051699999999999996,0.352027664399093,13.887667550866055
1986-09-30,-0.0859,0.0045000000000000005,-0.0814,0,0.0323,0.024,-0.056799999999999996,1.5035632653061222,13.467314312977132
1986-10-31,0.0464,0.0046,0.051,0,-0.014199999999999999,-0.0253,0.044800000000000006,0.261179584120983,13.42591886085736
1986-11-30,0.011699999999999999,0.0039000000000000003,0.0156,0,-0.0002,-0.0187,-0.0027,0.655572299168975,13.8729855961386
1986-12-31,-0.0326,0.0049,-0.027699999999999995,0,0.0036,0.0019,0.0045000000000000005,0.41412396694214876,14.08513981474331
1987-01-31,0.1245,0.0042,0.1287,0,-0.0318,-0.0189,0.0203,0.7351455782312926,14.922208103718946
1987-02-28,0.0438,0.0043,0.0481,0,-0.058600000000000006,0.0345,-0.0222,0.5160825484764542,15.822318142836453
1987-03-31,0.0163,0.004699999999999999,0.020999999999999998,0,0.0166,0.005,0.0166,0.6425322314049586,16.433343976069924
1987-04-30,-0.0209,0.0044,-0.016499999999999997,0,-0.0036,-0.0172,0.002,1.4923251700680273,16.196534453220877
1987-05-31,0.0011,0.0038,0.0049,0,0.0022,-0.0053,-0.0077,0.9082247499999999,16.160311952655736
1987-06-30,0.0391,0.0048,0.0439,0,0.0113,-0.0203,-0.0022,0.2817884297520662,16.825207307878713
1987-07-31,0.0384,0.0046,0.043,0,0.009399999999999999,-0.005699999999999999,0.025699999999999997,0.2259925619834711,17.306004390512218
1987-08-31,0.0352,0.004699999999999999,0.039900000000000005,0,-0.0098,-0.0085,-0.0095,0.6248752834467121,18.326907245856336
1987-09-30,-0.0258,0.0045000000000000005,-0.0213,0,0.0026,0.0058,0.008,0.8490562358276644,17.67562044993822
1987-10-31,-0.23190000000000002,0.006,-0.22590000000000002,0,0.0418,-0.0827,-0.0775,23.781422520661156,15.530055563627311
1987-11-30,-0.0776,0.0034999999999999996,-0.0741,0,0.031400000000000004,0.0268,-0.0121,2.57317475,13.590885143189084
1987-12-31,0.0682,0.0039000000000000003,0.0721,0,-0.044199999999999996,0.0003,0.0588,2.2549481404958676,13.389028514426965
1988-01-31,0.0421,0.0029,0.045,0,0.0493,-0.0075,-0.0735,3.330724,13.898336683569136
1988-02-29,0.04769999999999999,0.0046,0.05229999999999999,0,-0.015300000000000001,0.0333,-0.014499999999999999,0.608064,14.298270962469521
1988-03-31,-0.0226,0.0044,-0.018199999999999997,0,0.0086,0.0601,0.0060999999999999995,0.5283255198487713,14.668946811103458
1988-04-30,0.005699999999999999,0.0046,0.0103,0,0.0151,0.0091,0.022000000000000002,1.2352649999999998,14.433316420838942
1988-05-31,-0.0027,0.0051,0.0024000000000000002,0,0.024399999999999998,-0.0254,0.0066,0.8201773242630385,14.031891348027768
1988-06-30,0.0478,0.0049,0.052700000000000004,0,-0.013500000000000002,0.0202,-0.0302,0.6804514462809919,14.766468647879613
1988-07-31,-0.0125,0.0051,-0.0074,0,0.0218,-0.0023,0.0066,0.5846699999999999,14.60831571752209
1988-08-31,-0.0331,0.0059,-0.0272,0,0.021400000000000002,0.0007000000000000001,0.0036,0.4390661625708885,14.244946310675644
1988-09-30,0.0331,0.0062,0.039299999999999995,0,-0.0075,-0.0134,0.0029,0.352334693877551,14.369428776140156
1988-10-31,0.0116,0.0060999999999999995,0.0177,0,0.0203,-0.0292,0.013000000000000001,0.4978507936507936,14.811450153277715
1988-11-30,-0.0227,0.005699999999999999,-0.017,0,0.0147,-0.016399999999999998,0.0018,0.48661405895691606,14.445530680872878
1988-12-31,0.0148,0.0063,0.0211,0,-0.0183,0.0189,0.0031,0.17281224489795916,14.702086748571986
1989-01-31,0.060700000000000004,0.0055000000000000005,0.06620000000000001,0,0.0060999999999999995,-0.0219,-0.0025,0.25403446712018135,15.088072442713273
1989-02-28,-0.0223,0.0060999999999999995,-0.0162,0,0.009899999999999999,0.0281,0.009899999999999999,0.4307495844875347,15.467060462734736
1989-03-31,0.015700000000000002,0.0067,0.022400000000000003,0,0.004699999999999999,0.0067,0.0351,0.44101983471074374,15.298969108882348
1989-04-30,0.0435,0.0067,0.050199999999999995,0,-0.0148,-0.0067,0.0171,0.25185274999999996,15.686742656144569
1989-05-31,0.032799999999999996,0.0079,0.0407,0,-0.009000000000000001,-0.0009,0.014199999999999999,0.30380826446280995,16.186353538544545
1989-06-30,-0.013300000000000001,0.0070999999999999995,-0.0062000000000000015,0,0.022099999999999998,-0.0097,0.004,0.4994497933884297,16.64190423580858
1989-07-31,0.0718,0.006999999999999999,0.07880000000000001,0,-0.027999999999999997,-0.041100000000000005,0.053200000000000004,0.23006274999999995,17.013407650499122
1989-08-31,0.0143,0.0074,0.0217,0,0.0062,0.005699999999999999,-0.0049,0.3964748582230624,17.734251436577317
1989-09-30,-0.0076,0.006500000000000001,-0.0010999999999999994,0,-0.0127,0.003,0.0351,0.20421475,17.714220678979075
1989-10-31,-0.0365,0.0068000000000000005,-0.029699999999999997,0,-0.0116,-0.032400000000000005,0.013500000000000002,1.9259497933884304,17.640853852797942
1989-11-30,0.0104,0.0069,0.0173,0,-0.0113,-0.011899999999999999,0.027000000000000003,0.30036643990929707,17.242369266947424
1989-12-31,0.0118,0.0060999999999999995,0.0179,0,0.0015,-0.023700000000000002,0.0279,0.37578475,17.650212904947324
1990-01-31,-0.078,0.005699999999999999,-0.0723,0,0.0083,-0.011399999999999999,-0.0298,0.9326762396694215,17.048843606878265
1990-02-28,0.011200000000000002,0.005699999999999999,0.016900000000000002,0,0.006500000000000001,0.0097,-0.0051,0.40885263157894747,16.50809351649028
1990-03-31,0.0183,0.0064,0.0247,0,-0.028999999999999998,0.0147,0.0172,0.3397944214876033,16.833748233480943
1990-04-30,-0.0336,0.0069,-0.026699999999999998,0,-0.025699999999999997,-0.004699999999999999,0.022799999999999997,0.39148275000000005,16.813913898735763
1990-05-31,0.0843,0.0068000000000000005,0.0911,0,-0.038900000000000004,-0.0256,0.031400000000000004,0.32537541322314045,17.392413588645006
1990-06-30,-0.0109,0.0063,-0.0046,0,-0.02,0.013500000000000002,0.024900000000000002,0.48424761904761915,17.817082821653003
1990-07-31,-0.019,0.0068000000000000005,-0.012199999999999999,0,-0.0006,-0.0308,0.0604,0.497510657596372,17.747171587070238
1990-08-31,-0.1012,0.0066,-0.0946,1,0.015600000000000001,-0.035,0.0197,2.3867361058601135,16.16833475650897
1990-09-30,-0.0611,0.006,-0.0551,1,0.0059,-0.0364,0.0571,0.8541983379501386,15.301285443522623
1990-10-31,-0.0192,0.0068000000000000005,-0.012399999999999998,1,0.0008,-0.0552,0.0674,1.701059735349716,14.818147965500797
1990-11-30,0.0635,0.005699999999999999,0.0692,1,-0.0297,0.0042,-0.0536,0.8948126984126987,15.187607599503188
1990-12-31,0.0246,0.006,0.030600000000000002,1,-0.015700000000000002,0.0079,0.0025,0.330991,15.846314974728768
1991-01-31,0.046900000000000004,0.0052,0.05210000000000001,1,-0.0148,0.0378,-0.0647,1.2386514462809917,15.606190118802367
1991-02-28,0.0719,0.0048,0.0767,1,-0.0062,0.0401,-0.049400000000000006,0.9625418282548478,17.354664745205113
1991-03-31,0.026600000000000002,0.0044,0.031000000000000003,1,-0.013000000000000001,0.0388,0.0271,0.5846527499999999,17.818620083397384
1991-04-30,-0.0028000000000000004,0.0053,0.0024999999999999996,0,0.0149,0.005,-0.0232,0.749114876033058,18.15534589519802
1991-05-31,0.0366,0.004699999999999999,0.0413,0,-0.0052,-0.0039000000000000003,-0.0009,0.5733977272727272,18.03543091100406
1991-06-30,-0.049400000000000006,0.0042,-0.045200000000000004,0,0.0108,0.0018,0.0042,0.41192475,18.015227044688334
1991-07-31,0.0424,0.0049,0.0473,0,-0.013000000000000001,-0.0097,0.0426,0.3599952479338843,18.10345234551975
1991-08-31,0.0232,0.0046,0.0278,0,-0.0079,0.0158,0.0158,0.806820867768595,18.51225845533772
1991-09-30,-0.0159,0.0046,-0.011300000000000001,0,-0.0123,0.0168,0.0175,0.22824875000000003,18.35728259177433
1991-10-31,0.0129,0.0042,0.0171,0,-0.0043,0.0077,0.0318,0.4337950850661625,18.349187992001987
1991-11-30,-0.042,0.0039000000000000003,-0.0381,0,-0.0177,-0.0051,0.0118,0.9024647499999998,18.28886816930135
1991-12-31,0.1085,0.0038,0.1123,0,-0.042300000000000004,-0.0226,0.08289999999999999,0.6148521541950114,18.441652313512737
